packet_id,timestamp,origin,origin_name,risk,payload_bytes,delivered,hops,latency_s,rssi_dbm,snr_db,n_tx,airtime_s,path
316,2023-10-06T15:00:00Z,!a76c0001,ATG-BLU-01 Vila Itoupava,safe,23,True,2,2.27,-106.3,7.7,6,3.355,!a76c0001 -> !a76c0005 -> !a76c00ff
317,2023-10-06T15:00:00Z,!a76c0002,ATG-BLU-02 Itoupava Central,safe,23,True,1,0.559,-111.8,2.2,6,3.355,!a76c0002 -> !a76c00ff
318,2023-10-06T15:00:00Z,!a76c0004,ATG-BLU-04 Garcia,attention,23,True,1,0.559,-107.2,6.8,6,3.355,!a76c0004 -> !a76c00ff
319,2023-10-06T15:00:00Z,!a76c0005,ATG-BLU-05 Velha,safe,23,True,1,0.559,-109.7,4.3,6,3.355,!a76c0005 -> !a76c00ff
320,2023-10-06T15:00:00Z,!a76c0006,ATG-BLU-06 Prainha (regua fluviometrica),attention,23,True,1,0.559,-56.5,57.5,6,3.355,!a76c0006 -> !a76c00ff
321,2023-10-06T16:00:00Z,!a76c0001,ATG-BLU-01 Vila Itoupava,safe,23,True,1,0.559,-130.3,-16.3,1,0.559,!a76c0001 -> !a76c00ff
322,2023-10-06T16:00:00Z,!a76c0002,ATG-BLU-02 Itoupava Central,safe,23,True,1,0.559,-112.9,1.2,6,3.355,!a76c0002 -> !a76c00ff
323,2023-10-06T16:00:00Z,!a76c0004,ATG-BLU-04 Garcia,attention,23,True,1,0.559,-98.9,15.1,6,3.355,!a76c0004 -> !a76c00ff
324,2023-10-06T16:00:00Z,!a76c0005,ATG-BLU-05 Velha,safe,23,True,1,0.559,-113.7,0.4,6,3.355,!a76c0005 -> !a76c00ff
325,2023-10-06T16:00:00Z,!a76c0006,ATG-BLU-06 Prainha (regua fluviometrica),attention,23,True,1,0.559,-44.0,70.0,6,3.355,!a76c0006 -> !a76c00ff
326,2023-10-06T17:00:00Z,!a76c0001,ATG-BLU-01 Vila Itoupava,safe,23,True,2,2.424,-87.7,26.3,6,3.355,!a76c0001 -> !a76c0003 -> !a76c00ff
327,2023-10-06T17:00:00Z,!a76c0002,ATG-BLU-02 Itoupava Central,safe,23,True,1,0.559,-114.0,-0.0,6,3.355,!a76c0002 -> !a76c00ff
328,2023-10-06T17:00:00Z,!a76c0004,ATG-BLU-04 Garcia,attention,23,True,1,0.559,-115.5,-1.5,6,3.355,!a76c0004 -> !a76c00ff
329,2023-10-06T17:00:00Z,!a76c0005,ATG-BLU-05 Velha,safe,23,True,1,0.559,-103.9,10.1,6,3.355,!a76c0005 -> !a76c00ff
330,2023-10-06T17:00:00Z,!a76c0006,ATG-BLU-06 Prainha (regua fluviometrica),attention,23,True,1,0.559,-55.3,58.7,6,3.355,!a76c0006 -> !a76c00ff
331,2023-10-06T18:00:00Z,!a76c0001,ATG-BLU-01 Vila Itoupava,safe,23,True,2,2.518,-105.0,9.1,6,3.355,!a76c0001 -> !a76c0005 -> !a76c00ff
332,2023-10-06T18:00:00Z,!a76c0002,ATG-BLU-02 Itoupava Central,safe,23,True,1,0.559,-121.5,-7.5,6,3.355,!a76c0002 -> !a76c00ff
333,2023-10-06T18:00:00Z,!a76c0004,ATG-BLU-04 Garcia,attention,23,True,1,0.559,-113.6,0.4,6,3.355,!a76c0004 -> !a76c00ff
334,2023-10-06T18:00:00Z,!a76c0005,ATG-BLU-05 Velha,safe,23,True,1,0.559,-99.9,14.1,6,3.355,!a76c0005 -> !a76c00ff
335,2023-10-06T18:00:00Z,!a76c0006,ATG-BLU-06 Prainha (regua fluviometrica),attention,23,True,1,0.559,-52.9,61.2,6,3.355,!a76c0006 -> !a76c00ff
336,2023-10-06T19:00:00Z,!a76c0001,ATG-BLU-01 Vila Itoupava,safe,23,True,2,2.691,-85.5,28.5,6,3.355,!a76c0001 -> !a76c0003 -> !a76c00ff
337,2023-10-06T19:00:00Z,!a76c0002,ATG-BLU-02 Itoupava Central,safe,23,True,1,0.559,-104.5,9.6,6,3.355,!a76c0002 -> !a76c00ff
338,2023-10-06T19:00:00Z,!a76c0004,ATG-BLU-04 Garcia,attention,23,True,1,0.559,-102.0,12.0,6,3.355,!a76c0004 -> !a76c00ff
339,2023-10-06T19:00:00Z,!a76c0005,ATG-BLU-05 Velha,safe,23,True,1,0.559,-110.7,3.3,6,3.355,!a76c0005 -> !a76c00ff
340,2023-10-06T19:00:00Z,!a76c0006,ATG-BLU-06 Prainha (regua fluviometrica),attention,23,True,1,0.559,-41.5,72.6,6,3.355,!a76c0006 -> !a76c00ff
341,2023-10-06T20:00:00Z,!a76c0001,ATG-BLU-01 Vila Itoupava,safe,23,True,1,0.559,-129.7,-15.7,6,3.355,!a76c0001 -> !a76c00ff
342,2023-10-06T20:00:00Z,!a76c0002,ATG-BLU-02 Itoupava Central,safe,23,True,1,0.559,-116.5,-2.4,6,3.355,!a76c0002 -> !a76c00ff
343,2023-10-06T20:00:00Z,!a76c0004,ATG-BLU-04 Garcia,attention,23,True,1,0.559,-98.4,15.6,6,3.355,!a76c0004 -> !a76c00ff
344,2023-10-06T20:00:00Z,!a76c0005,ATG-BLU-05 Velha,safe,23,True,1,0.559,-105.6,8.5,6,3.355,!a76c0005 -> !a76c00ff
345,2023-10-06T20:00:00Z,!a76c0006,ATG-BLU-06 Prainha (regua fluviometrica),attention,23,True,1,0.559,-54.9,59.1,6,3.355,!a76c0006 -> !a76c00ff
346,2023-10-06T21:00:00Z,!a76c0001,ATG-BLU-01 Vila Itoupava,safe,23,True,2,2.203,-117.6,-3.6,6,3.355,!a76c0001 -> !a76c0002 -> !a76c00ff
347,2023-10-06T21:00:00Z,!a76c0002,ATG-BLU-02 Itoupava Central,safe,23,True,1,0.559,-119.9,-5.9,6,3.355,!a76c0002 -> !a76c00ff
348,2023-10-06T21:00:00Z,!a76c0004,ATG-BLU-04 Garcia,attention,23,True,1,0.559,-103.5,10.6,6,3.355,!a76c0004 -> !a76c00ff
349,2023-10-06T21:00:00Z,!a76c0005,ATG-BLU-05 Velha,safe,23,True,1,0.559,-115.8,-1.8,6,3.355,!a76c0005 -> !a76c00ff
350,2023-10-06T21:00:00Z,!a76c0006,ATG-BLU-06 Prainha (regua fluviometrica),attention,23,True,1,0.559,-55.1,59.0,6,3.355,!a76c0006 -> !a76c00ff
351,2023-10-06T22:00:00Z,!a76c0001,ATG-BLU-01 Vila Itoupava,safe,23,True,1,0.559,-130.6,-16.6,6,3.355,!a76c0001 -> !a76c00ff
352,2023-10-06T22:00:00Z,!a76c0002,ATG-BLU-02 Itoupava Central,safe,23,True,1,0.559,-111.4,2.6,6,3.355,!a76c0002 -> !a76c00ff
353,2023-10-06T22:00:00Z,!a76c0004,ATG-BLU-04 Garcia,attention,23,True,1,0.559,-96.2,17.8,6,3.355,!a76c0004 -> !a76c00ff
354,2023-10-06T22:00:00Z,!a76c0005,ATG-BLU-05 Velha,safe,23,True,1,0.559,-104.7,9.3,6,3.355,!a76c0005 -> !a76c00ff
355,2023-10-06T22:00:00Z,!a76c0006,ATG-BLU-06 Prainha (regua fluviometrica),attention,23,True,1,0.559,-41.6,72.4,5,2.796,!a76c0006 -> !a76c00ff
356,2023-10-06T23:00:00Z,!a76c0001,ATG-BLU-01 Vila Itoupava,safe,23,True,2,2.406,-103.5,10.5,6,3.355,!a76c0001 -> !a76c0002 -> !a76c00ff
357,2023-10-06T23:00:00Z,!a76c0002,ATG-BLU-02 Itoupava Central,safe,23,True,1,0.559,-109.9,4.2,6,3.355,!a76c0002 -> !a76c00ff
358,2023-10-06T23:00:00Z,!a76c0004,ATG-BLU-04 Garcia,attention,23,True,1,0.559,-99.8,14.2,6,3.355,!a76c0004 -> !a76c00ff
359,2023-10-06T23:00:00Z,!a76c0005,ATG-BLU-05 Velha,safe,23,True,1,0.559,-107.6,6.4,6,3.355,!a76c0005 -> !a76c00ff
360,2023-10-06T23:00:00Z,!a76c0006,ATG-BLU-06 Prainha (regua fluviometrica),attention,23,True,1,0.559,-60.9,53.1,6,3.355,!a76c0006 -> !a76c00ff
361,2023-10-07T00:00:00Z,!a76c0001,ATG-BLU-01 Vila Itoupava,safe,23,True,2,2.412,-89.5,24.5,6,3.355,!a76c0001 -> !a76c0003 -> !a76c00ff
362,2023-10-07T00:00:00Z,!a76c0002,ATG-BLU-02 Itoupava Central,safe,23,True,1,0.559,-111.8,2.2,6,3.355,!a76c0002 -> !a76c00ff
363,2023-10-07T00:00:00Z,!a76c0004,ATG-BLU-04 Garcia,attention,23,True,1,0.559,-103.5,10.6,6,3.355,!a76c0004 -> !a76c00ff
364,2023-10-07T00:00:00Z,!a76c0005,ATG-BLU-05 Velha,safe,23,True,1,0.559,-112.2,1.9,6,3.355,!a76c0005 -> !a76c00ff
365,2023-10-07T00:00:00Z,!a76c0006,ATG-BLU-06 Prainha (regua fluviometrica),attention,23,True,1,0.559,-45.1,68.9,6,3.355,!a76c0006 -> !a76c00ff
366,2023-10-07T01:00:00Z,!a76c0001,ATG-BLU-01 Vila Itoupava,safe,23,True,1,0.559,-128.1,-14.1,6,3.355,!a76c0001 -> !a76c00ff
367,2023-10-07T01:00:00Z,!a76c0002,ATG-BLU-02 Itoupava Central,safe,23,True,1,0.559,-109.9,4.1,6,3.355,!a76c0002 -> !a76c00ff
368,2023-10-07T01:00:00Z,!a76c0004,ATG-BLU-04 Garcia,attention,23,True,1,0.559,-112.5,1.6,6,3.355,!a76c0004 -> !a76c00ff
369,2023-10-07T01:00:00Z,!a76c0005,ATG-BLU-05 Velha,safe,23,True,1,0.559,-113.9,0.1,6,3.355,!a76c0005 -> !a76c00ff
370,2023-10-07T01:00:00Z,!a76c0006,ATG-BLU-06 Prainha (regua fluviometrica),attention,23,True,1,0.559,-50.1,63.9,6,3.355,!a76c0006 -> !a76c00ff
371,2023-10-07T02:00:00Z,!a76c0001,ATG-BLU-01 Vila Itoupava,safe,23,True,2,2.7,-90.4,23.6,6,3.355,!a76c0001 -> !a76c0004 -> !a76c00ff
372,2023-10-07T02:00:00Z,!a76c0002,ATG-BLU-02 Itoupava Central,safe,23,True,1,0.559,-124.4,-10.4,6,3.355,!a76c0002 -> !a76c00ff
373,2023-10-07T02:00:00Z,!a76c0004,ATG-BLU-04 Garcia,attention,23,True,1,0.559,-95.7,18.3,6,3.355,!a76c0004 -> !a76c00ff
374,2023-10-07T02:00:00Z,!a76c0005,ATG-BLU-05 Velha,safe,23,True,1,0.559,-96.2,17.8,6,3.355,!a76c0005 -> !a76c00ff
375,2023-10-07T02:00:00Z,!a76c0006,ATG-BLU-06 Prainha (regua fluviometrica),attention,23,True,1,0.559,-43.2,70.8,5,2.796,!a76c0006 -> !a76c00ff
376,2023-10-07T03:00:00Z,!a76c0001,ATG-BLU-01 Vila Itoupava,safe,23,True,1,0.559,-122.5,-8.5,6,3.355,!a76c0001 -> !a76c00ff
377,2023-10-07T03:00:00Z,!a76c0002,ATG-BLU-02 Itoupava Central,safe,23,True,1,0.559,-113.2,0.8,6,3.355,!a76c0002 -> !a76c00ff
378,2023-10-07T03:00:00Z,!a76c0004,ATG-BLU-04 Garcia,attention,23,True,1,0.559,-106.8,7.2,6,3.355,!a76c0004 -> !a76c00ff
379,2023-10-07T03:00:00Z,!a76c0005,ATG-BLU-05 Velha,safe,23,True,1,0.559,-95.7,18.3,6,3.355,!a76c0005 -> !a76c00ff
380,2023-10-07T03:00:00Z,!a76c0006,ATG-BLU-06 Prainha (regua fluviometrica),attention,23,True,1,0.559,-53.0,61.1,6,3.355,!a76c0006 -> !a76c00ff
381,2023-10-07T04:00:00Z,!a76c0001,ATG-BLU-01 Vila Itoupava,safe,23,True,1,0.559,-123.4,-9.4,6,3.355,!a76c0001 -> !a76c00ff
382,2023-10-07T04:00:00Z,!a76c0002,ATG-BLU-02 Itoupava Central,safe,23,True,1,0.559,-97.6,16.5,6,3.355,!a76c0002 -> !a76c00ff
383,2023-10-07T04:00:00Z,!a76c0004,ATG-BLU-04 Garcia,attention,23,True,1,0.559,-102.9,11.2,6,3.355,!a76c0004 -> !a76c00ff
384,2023-10-07T04:00:00Z,!a76c0005,ATG-BLU-05 Velha,safe,23,True,1,0.559,-105.8,8.3,6,3.355,!a76c0005 -> !a76c00ff
385,2023-10-07T04:00:00Z,!a76c0006,ATG-BLU-06 Prainha (regua fluviometrica),attention,23,True,1,0.559,-46.0,68.1,6,3.355,!a76c0006 -> !a76c00ff
386,2023-10-07T05:00:00Z,!a76c0001,ATG-BLU-01 Vila Itoupava,safe,23,True,1,0.559,-128.0,-14.0,6,3.355,!a76c0001 -> !a76c00ff
387,2023-10-07T05:00:00Z,!a76c0002,ATG-BLU-02 Itoupava Central,safe,23,True,1,0.559,-114.2,-0.2,6,3.355,!a76c0002 -> !a76c00ff
388,2023-10-07T05:00:00Z,!a76c0004,ATG-BLU-04 Garcia,attention,23,True,1,0.559,-104.9,9.1,6,3.355,!a76c0004 -> !a76c00ff
389,2023-10-07T05:00:00Z,!a76c0005,ATG-BLU-05 Velha,safe,23,True,1,0.559,-102.3,11.8,6,3.355,!a76c0005 -> !a76c00ff
390,2023-10-07T05:00:00Z,!a76c0006,ATG-BLU-06 Prainha (regua fluviometrica),attention,23,True,1,0.559,-48.7,65.3,6,3.355,!a76c0006 -> !a76c00ff
391,2023-10-07T06:00:00Z,!a76c0001,ATG-BLU-01 Vila Itoupava,safe,23,True,2,2.365,-114.1,-0.1,6,3.355,!a76c0001 -> !a76c0002 -> !a76c00ff
392,2023-10-07T06:00:00Z,!a76c0002,ATG-BLU-02 Itoupava Central,safe,23,True,1,0.559,-110.7,3.3,6,3.355,!a76c0002 -> !a76c00ff
393,2023-10-07T06:00:00Z,!a76c0004,ATG-BLU-04 Garcia,attention,23,True,1,0.559,-97.0,17.0,6,3.355,!a76c0004 -> !a76c00ff
394,2023-10-07T06:00:00Z,!a76c0005,ATG-BLU-05 Velha,safe,23,True,1,0.559,-105.7,8.3,6,3.355,!a76c0005 -> !a76c00ff
395,2023-10-07T06:00:00Z,!a76c0006,ATG-BLU-06 Prainha (regua fluviometrica),attention,23,True,1,0.559,-49.5,64.5,6,3.355,!a76c0006 -> !a76c00ff
396,2023-10-07T07:00:00Z,!a76c0001,ATG-BLU-01 Vila Itoupava,safe,23,True,1,0.559,-130.1,-16.1,6,3.355,!a76c0001 -> !a76c00ff
397,2023-10-07T07:00:00Z,!a76c0002,ATG-BLU-02 Itoupava Central,safe,23,True,1,0.559,-105.1,8.9,6,3.355,!a76c0002 -> !a76c00ff
398,2023-10-07T07:00:00Z,!a76c0004,ATG-BLU-04 Garcia,attention,23,True,1,0.559,-108.9,5.2,6,3.355,!a76c0004 -> !a76c00ff
399,2023-10-07T07:00:00Z,!a76c0005,ATG-BLU-05 Velha,safe,23,True,1,0.559,-107.0,7.0,6,3.355,!a76c0005 -> !a76c00ff
400,2023-10-07T07:00:00Z,!a76c0006,ATG-BLU-06 Prainha (regua fluviometrica),attention,23,True,1,0.559,-45.7,68.3,6,3.355,!a76c0006 -> !a76c00ff
401,2023-10-07T08:00:00Z,!a76c0001,ATG-BLU-01 Vila Itoupava,safe,23,True,1,0.559,-125.6,-11.5,6,3.355,!a76c0001 -> !a76c00ff
402,2023-10-07T08:00:00Z,!a76c0002,ATG-BLU-02 Itoupava Central,safe,23,True,1,0.559,-103.1,10.9,6,3.355,!a76c0002 -> !a76c00ff
403,2023-10-07T08:00:00Z,!a76c0004,ATG-BLU-04 Garcia,attention,23,True,1,0.559,-95.9,18.1,6,3.355,!a76c0004 -> !a76c00ff
404,2023-10-07T08:00:00Z,!a76c0005,ATG-BLU-05 Velha,safe,23,True,1,0.559,-109.8,4.2,6,3.355,!a76c0005 -> !a76c00ff
405,2023-10-07T08:00:00Z,!a76c0006,ATG-BLU-06 Prainha (regua fluviometrica),attention,23,True,1,0.559,-49.8,64.3,6,3.355,!a76c0006 -> !a76c00ff
406,2023-10-07T09:00:00Z,!a76c0001,ATG-BLU-01 Vila Itoupava,safe,23,True,1,0.559,-127.9,-13.8,6,3.355,!a76c0001 -> !a76c00ff
407,2023-10-07T09:00:00Z,!a76c0002,ATG-BLU-02 Itoupava Central,safe,23,True,1,0.559,-102.8,11.3,6,3.355,!a76c0002 -> !a76c00ff
408,2023-10-07T09:00:00Z,!a76c0004,ATG-BLU-04 Garcia,attention,23,True,1,0.559,-93.6,20.4,6,3.355,!a76c0004 -> !a76c00ff
409,2023-10-07T09:00:00Z,!a76c0005,ATG-BLU-05 Velha,safe,23,True,1,0.559,-116.2,-2.2,6,3.355,!a76c0005 -> !a76c00ff
410,2023-10-07T09:00:00Z,!a76c0006,ATG-BLU-06 Prainha (regua fluviometrica),attention,23,True,1,0.559,-55.9,58.1,6,3.355,!a76c0006 -> !a76c00ff
411,2023-10-07T10:00:00Z,!a76c0001,ATG-BLU-01 Vila Itoupava,safe,23,True,1,0.559,-126.9,-12.9,6,3.355,!a76c0001 -> !a76c00ff
412,2023-10-07T10:00:00Z,!a76c0002,ATG-BLU-02 Itoupava Central,safe,23,True,1,0.559,-112.2,1.8,6,3.355,!a76c0002 -> !a76c00ff
413,2023-10-07T10:00:00Z,!a76c0004,ATG-BLU-04 Garcia,safe,23,True,1,0.559,-105.7,8.3,6,3.355,!a76c0004 -> !a76c00ff
414,2023-10-07T10:00:00Z,!a76c0005,ATG-BLU-05 Velha,safe,23,True,1,0.559,-109.2,4.8,6,3.355,!a76c0005 -> !a76c00ff
415,2023-10-07T10:00:00Z,!a76c0006,ATG-BLU-06 Prainha (regua fluviometrica),attention,23,True,1,0.559,-51.1,62.9,6,3.355,!a76c0006 -> !a76c00ff
416,2023-10-07T11:00:00Z,!a76c0001,ATG-BLU-01 Vila Itoupava,safe,23,True,2,2.473,-91.2,22.8,6,3.355,!a76c0001 -> !a76c0003 -> !a76c00ff
417,2023-10-07T11:00:00Z,!a76c0002,ATG-BLU-02 Itoupava Central,safe,23,True,1,0.559,-104.9,9.1,6,3.355,!a76c0002 -> !a76c00ff
418,2023-10-07T11:00:00Z,!a76c0004,ATG-BLU-04 Garcia,safe,23,True,1,0.559,-96.1,17.9,6,3.355,!a76c0004 -> !a76c00ff
419,2023-10-07T11:00:00Z,!a76c0005,ATG-BLU-05 Velha,safe,23,True,1,0.559,-107.6,6.4,6,3.355,!a76c0005 -> !a76c00ff
420,2023-10-07T11:00:00Z,!a76c0006,ATG-BLU-06 Prainha (regua fluviometrica),attention,23,True,1,0.559,-55.0,59.0,6,3.355,!a76c0006 -> !a76c00ff
421,2023-10-07T12:00:00Z,!a76c0001,ATG-BLU-01 Vila Itoupava,safe,23,True,1,0.559,-122.7,-8.7,6,3.355,!a76c0001 -> !a76c00ff
422,2023-10-07T12:00:00Z,!a76c0002,ATG-BLU-02 Itoupava Central,safe,23,True,1,0.559,-125.3,-11.3,6,3.355,!a76c0002 -> !a76c00ff
423,2023-10-07T12:00:00Z,!a76c0004,ATG-BLU-04 Garcia,safe,23,True,1,0.559,-102.9,11.1,6,3.355,!a76c0004 -> !a76c00ff
424,2023-10-07T12:00:00Z,!a76c0005,ATG-BLU-05 Velha,safe,23,True,1,0.559,-115.8,-1.8,6,3.355,!a76c0005 -> !a76c00ff
425,2023-10-07T12:00:00Z,!a76c0006,ATG-BLU-06 Prainha (regua fluviometrica),attention,23,True,1,0.559,-47.2,66.8,6,3.355,!a76c0006 -> !a76c00ff
426,2023-10-07T13:00:00Z,!a76c0001,ATG-BLU-01 Vila Itoupava,attention,23,True,2,2.135,-121.1,-7.1,6,3.355,!a76c0001 -> !a76c0002 -> !a76c00ff
427,2023-10-07T13:00:00Z,!a76c0002,ATG-BLU-02 Itoupava Central,safe,23,True,1,0.559,-120.2,-6.2,6,3.355,!a76c0002 -> !a76c00ff
428,2023-10-07T13:00:00Z,!a76c0004,ATG-BLU-04 Garcia,safe,23,True,1,0.559,-95.8,18.3,6,3.355,!a76c0004 -> !a76c00ff
429,2023-10-07T13:00:00Z,!a76c0005,ATG-BLU-05 Velha,safe,23,True,1,0.559,-97.9,16.1,6,3.355,!a76c0005 -> !a76c00ff
430,2023-10-07T13:00:00Z,!a76c0006,ATG-BLU-06 Prainha (regua fluviometrica),attention,23,True,1,0.559,-44.8,69.2,6,3.355,!a76c0006 -> !a76c00ff
431,2023-10-07T14:00:00Z,!a76c0001,ATG-BLU-01 Vila Itoupava,safe,23,True,1,0.559,-130.2,-16.2,6,3.355,!a76c0001 -> !a76c00ff
432,2023-10-07T14:00:00Z,!a76c0002,ATG-BLU-02 Itoupava Central,safe,23,True,1,0.559,-109.8,4.2,6,3.355,!a76c0002 -> !a76c00ff
433,2023-10-07T14:00:00Z,!a76c0004,ATG-BLU-04 Garcia,safe,23,True,1,0.559,-101.6,12.4,6,3.355,!a76c0004 -> !a76c00ff
434,2023-10-07T14:00:00Z,!a76c0005,ATG-BLU-05 Velha,safe,23,True,1,0.559,-101.7,12.3,6,3.355,!a76c0005 -> !a76c00ff
435,2023-10-07T14:00:00Z,!a76c0006,ATG-BLU-06 Prainha (regua fluviometrica),attention,23,True,1,0.559,-37.5,76.5,6,3.355,!a76c0006 -> !a76c00ff
436,2023-10-07T15:00:00Z,!a76c0001,ATG-BLU-01 Vila Itoupava,safe,23,True,1,0.559,-122.8,-8.7,6,3.355,!a76c0001 -> !a76c00ff
437,2023-10-07T15:00:00Z,!a76c0002,ATG-BLU-02 Itoupava Central,safe,23,True,1,0.559,-102.8,11.2,6,3.355,!a76c0002 -> !a76c00ff
438,2023-10-07T15:00:00Z,!a76c0004,ATG-BLU-04 Garcia,safe,23,True,1,0.559,-80.8,33.2,6,3.355,!a76c0004 -> !a76c00ff
439,2023-10-07T15:00:00Z,!a76c0005,ATG-BLU-05 Velha,safe,23,True,1,0.559,-120.9,-6.9,6,3.355,!a76c0005 -> !a76c00ff
440,2023-10-07T15:00:00Z,!a76c0006,ATG-BLU-06 Prainha (regua fluviometrica),attention,23,True,1,0.559,-54.9,59.2,6,3.355,!a76c0006 -> !a76c00ff
441,2023-10-07T16:00:00Z,!a76c0001,ATG-BLU-01 Vila Itoupava,safe,23,True,1,0.559,-127.3,-13.2,6,3.355,!a76c0001 -> !a76c00ff
442,2023-10-07T16:00:00Z,!a76c0002,ATG-BLU-02 Itoupava Central,attention,23,True,1,0.559,-109.0,5.0,6,3.355,!a76c0002 -> !a76c00ff
443,2023-10-07T16:00:00Z,!a76c0004,ATG-BLU-04 Garcia,safe,23,True,1,0.559,-120.0,-6.0,6,3.355,!a76c0004 -> !a76c00ff
444,2023-10-07T16:00:00Z,!a76c0005,ATG-BLU-05 Velha,safe,23,True,1,0.559,-108.7,5.3,6,3.355,!a76c0005 -> !a76c00ff
445,2023-10-07T16:00:00Z,!a76c0006,ATG-BLU-06 Prainha (regua fluviometrica),attention,23,True,1,0.559,-47.5,66.5,6,3.355,!a76c0006 -> !a76c00ff
446,2023-10-07T17:00:00Z,!a76c0001,ATG-BLU-01 Vila Itoupava,safe,23,True,1,0.559,-131.0,-17.0,6,3.355,!a76c0001 -> !a76c00ff
447,2023-10-07T17:00:00Z,!a76c0002,ATG-BLU-02 Itoupava Central,safe,23,True,1,0.559,-103.2,10.8,6,3.355,!a76c0002 -> !a76c00ff
448,2023-10-07T17:00:00Z,!a76c0004,ATG-BLU-04 Garcia,safe,23,True,1,0.559,-87.4,26.6,6,3.355,!a76c0004 -> !a76c00ff
449,2023-10-07T17:00:00Z,!a76c0005,ATG-BLU-05 Velha,safe,23,True,1,0.559,-108.8,5.3,6,3.355,!a76c0005 -> !a76c00ff
450,2023-10-07T17:00:00Z,!a76c0006,ATG-BLU-06 Prainha (regua fluviometrica),attention,23,True,1,0.559,-51.4,62.6,6,3.355,!a76c0006 -> !a76c00ff
451,2023-10-07T18:00:00Z,!a76c0001,ATG-BLU-01 Vila Itoupava,safe,23,True,1,0.559,-128.6,-14.6,6,3.355,!a76c0001 -> !a76c00ff
452,2023-10-07T18:00:00Z,!a76c0002,ATG-BLU-02 Itoupava Central,safe,23,True,1,0.559,-119.1,-5.1,6,3.355,!a76c0002 -> !a76c00ff
453,2023-10-07T18:00:00Z,!a76c0004,ATG-BLU-04 Garcia,safe,23,True,1,0.559,-98.1,15.9,6,3.355,!a76c0004 -> !a76c00ff
454,2023-10-07T18:00:00Z,!a76c0005,ATG-BLU-05 Velha,safe,23,True,1,0.559,-99.9,14.2,6,3.355,!a76c0005 -> !a76c00ff
455,2023-10-07T18:00:00Z,!a76c0006,ATG-BLU-06 Prainha (regua fluviometrica),attention,23,True,1,0.559,-53.4,60.6,6,3.355,!a76c0006 -> !a76c00ff
456,2023-10-07T19:00:00Z,!a76c0001,ATG-BLU-01 Vila Itoupava,safe,23,True,1,0.559,-126.1,-12.1,6,3.355,!a76c0001 -> !a76c00ff
457,2023-10-07T19:00:00Z,!a76c0002,ATG-BLU-02 Itoupava Central,safe,23,True,1,0.559,-110.6,3.4,6,3.355,!a76c0002 -> !a76c00ff
458,2023-10-07T19:00:00Z,!a76c0004,ATG-BLU-04 Garcia,safe,23,True,1,0.559,-95.4,18.7,6,3.355,!a76c0004 -> !a76c00ff
459,2023-10-07T19:00:00Z,!a76c0005,ATG-BLU-05 Velha,safe,23,True,1,0.559,-104.0,10.1,6,3.355,!a76c0005 -> !a76c00ff
460,2023-10-07T19:00:00Z,!a76c0006,ATG-BLU-06 Prainha (regua fluviometrica),attention,23,True,1,0.559,-38.5,75.5,6,3.355,!a76c0006 -> !a76c00ff
461,2023-10-07T20:00:00Z,!a76c0001,ATG-BLU-01 Vila Itoupava,safe,23,True,2,2.764,-93.7,20.3,6,3.355,!a76c0001 -> !a76c0003 -> !a76c00ff
462,2023-10-07T20:00:00Z,!a76c0002,ATG-BLU-02 Itoupava Central,safe,23,True,1,0.559,-102.7,11.3,6,3.355,!a76c0002 -> !a76c00ff
463,2023-10-07T20:00:00Z,!a76c0004,ATG-BLU-04 Garcia,safe,23,True,1,0.559,-94.9,19.2,6,3.355,!a76c0004 -> !a76c00ff
464,2023-10-07T20:00:00Z,!a76c0005,ATG-BLU-05 Velha,safe,23,True,1,0.559,-108.1,5.9,6,3.355,!a76c0005 -> !a76c00ff
465,2023-10-07T20:00:00Z,!a76c0006,ATG-BLU-06 Prainha (regua fluviometrica),alert,23,True,1,0.559,-50.9,63.1,6,3.355,!a76c0006 -> !a76c00ff
466,2023-10-07T21:00:00Z,!a76c0001,ATG-BLU-01 Vila Itoupava,safe,23,True,1,0.559,-124.0,-10.0,6,3.355,!a76c0001 -> !a76c00ff
467,2023-10-07T21:00:00Z,!a76c0002,ATG-BLU-02 Itoupava Central,safe,23,True,1,0.559,-104.4,9.6,6,3.355,!a76c0002 -> !a76c00ff
468,2023-10-07T21:00:00Z,!a76c0004,ATG-BLU-04 Garcia,safe,23,True,1,0.559,-98.1,15.9,6,3.355,!a76c0004 -> !a76c00ff
469,2023-10-07T21:00:00Z,!a76c0005,ATG-BLU-05 Velha,safe,23,True,1,0.559,-109.4,4.6,6,3.355,!a76c0005 -> !a76c00ff
470,2023-10-07T21:00:00Z,!a76c0006,ATG-BLU-06 Prainha (regua fluviometrica),alert,23,True,1,0.559,-40.2,73.8,6,3.355,!a76c0006 -> !a76c00ff
471,2023-10-07T22:00:00Z,!a76c0001,ATG-BLU-01 Vila Itoupava,safe,23,True,1,0.559,-119.4,-5.4,6,3.355,!a76c0001 -> !a76c00ff
472,2023-10-07T22:00:00Z,!a76c0002,ATG-BLU-02 Itoupava Central,safe,23,True,1,0.559,-109.1,4.9,6,3.355,!a76c0002 -> !a76c00ff
473,2023-10-07T22:00:00Z,!a76c0004,ATG-BLU-04 Garcia,safe,23,True,1,0.559,-104.3,9.7,6,3.355,!a76c0004 -> !a76c00ff
