date,discharge_m3s
1998-10-25 00:00:00+00:00,511.86
1998-10-26 00:00:00+00:00,676.64
1998-10-27 00:00:00+00:00,773.46
1998-10-28 00:00:00+00:00,713.5
1998-10-29 00:00:00+00:00,622.73
1998-10-30 00:00:00+00:00,551.08
1998-10-31 00:00:00+00:00,495.59
1998-11-01 00:00:00+00:00,467.81
1998-11-02 00:00:00+00:00,447.75
1998-11-03 00:00:00+00:00,410.15
1998-11-04 00:00:00+00:00,367.13
1998-11-05 00:00:00+00:00,333.19
1998-11-06 00:00:00+00:00,304.49
1998-11-07 00:00:00+00:00,275.69
1998-11-08 00:00:00+00:00,262.63
1998-11-09 00:00:00+00:00,257.82
1998-11-10 00:00:00+00:00,263.85
1998-11-11 00:00:00+00:00,282.79
1998-11-12 00:00:00+00:00,292.76
1998-11-13 00:00:00+00:00,281.49
1998-11-14 00:00:00+00:00,259.62
1998-11-15 00:00:00+00:00,239.99
1998-11-16 00:00:00+00:00,217.78
1998-11-17 00:00:00+00:00,192.64
1998-11-18 00:00:00+00:00,171.58
1998-11-19 00:00:00+00:00,157.12
1998-11-20 00:00:00+00:00,144.55
1998-11-21 00:00:00+00:00,128.12
1998-11-22 00:00:00+00:00,114.08
1998-11-23 00:00:00+00:00,105.66
1998-11-24 00:00:00+00:00,97.63
1998-11-25 00:00:00+00:00,87.31
1998-11-26 00:00:00+00:00,89.78
1998-11-27 00:00:00+00:00,99.23
1998-11-28 00:00:00+00:00,102.04
1998-11-29 00:00:00+00:00,96.05
1998-11-30 00:00:00+00:00,101.09
1998-12-01 00:00:00+00:00,118.12
1998-12-02 00:00:00+00:00,113.02
1998-12-03 00:00:00+00:00,96.5
1998-12-04 00:00:00+00:00,86.9
1998-12-05 00:00:00+00:00,91.47
1998-12-06 00:00:00+00:00,106.15
1998-12-07 00:00:00+00:00,104.2
1998-12-08 00:00:00+00:00,94.06
1998-12-09 00:00:00+00:00,94.72
1998-12-10 00:00:00+00:00,126.35
1998-12-11 00:00:00+00:00,223.91
1998-12-12 00:00:00+00:00,284.76
1998-12-13 00:00:00+00:00,276.33
1998-12-14 00:00:00+00:00,242.78
1998-12-15 00:00:00+00:00,232.88
1998-12-16 00:00:00+00:00,251.93
1998-12-17 00:00:00+00:00,265.69
1998-12-18 00:00:00+00:00,255.45
1998-12-19 00:00:00+00:00,241.1
1998-12-20 00:00:00+00:00,211.81
1998-12-21 00:00:00+00:00,184.78
1998-12-22 00:00:00+00:00,167.27
1998-12-23 00:00:00+00:00,171.19
1998-12-24 00:00:00+00:00,176.42
1998-12-25 00:00:00+00:00,163.06
1998-12-26 00:00:00+00:00,145.89
1998-12-27 00:00:00+00:00,134.21
1998-12-28 00:00:00+00:00,122.03
1998-12-29 00:00:00+00:00,110.43
1998-12-30 00:00:00+00:00,105.66
1998-12-31 00:00:00+00:00,105.66
1999-01-01 00:00:00+00:00,99.46
1999-01-02 00:00:00+00:00,96.72
1999-01-03 00:00:00+00:00,95.16
1999-01-04 00:00:00+00:00,90.41
1999-01-05 00:00:00+00:00,291.42
1999-01-06 00:00:00+00:00,360.41
1999-01-07 00:00:00+00:00,335.51
1999-01-08 00:00:00+00:00,288.73
1999-01-09 00:00:00+00:00,255.45
1999-01-10 00:00:00+00:00,298.23
1999-01-11 00:00:00+00:00,325.59
1999-01-12 00:00:00+00:00,318.15
1999-01-13 00:00:00+00:00,290.74
1999-01-14 00:00:00+00:00,260.82
1999-01-15 00:00:00+00:00,248.46
1999-01-16 00:00:00+00:00,247.89
1999-01-17 00:00:00+00:00,251.93
1999-01-18 00:00:00+00:00,246.74
1999-01-19 00:00:00+00:00,257.82
1999-01-20 00:00:00+00:00,273.16
1999-01-21 00:00:00+00:00,324.84
1999-01-22 00:00:00+00:00,368.83
1999-01-23 00:00:00+00:00,400.79
1999-01-24 00:00:00+00:00,404.51
1999-01-25 00:00:00+00:00,384.48
1999-01-26 00:00:00+00:00,352.18
1999-01-27 00:00:00+00:00,356.27
1999-01-28 00:00:00+00:00,387.15
1999-01-29 00:00:00+00:00,412.05
1999-01-30 00:00:00+00:00,411.1
1999-01-31 00:00:00+00:00,393.46
1999-02-01 00:00:00+00:00,376.57
1999-02-02 00:00:00+00:00,371.39
1999-02-03 00:00:00+00:00,367.13
1999-02-04 00:00:00+00:00,337.06
1999-02-05 00:00:00+00:00,296.85
1999-02-06 00:00:00+00:00,262.63
1999-02-07 00:00:00+00:00,237.78
1999-02-08 00:00:00+00:00,251.35
1999-02-09 00:00:00+00:00,362.92
1999-02-10 00:00:00+00:00,449.82
1999-02-11 00:00:00+00:00,431.51
1999-02-12 00:00:00+00:00,378.31
1999-02-13 00:00:00+00:00,333.19
1999-02-14 00:00:00+00:00,326.34
1999-02-15 00:00:00+00:00,333.19
1999-02-16 00:00:00+00:00,334.74
1999-02-17 00:00:00+00:00,336.29
1999-02-18 00:00:00+00:00,344.94
1999-02-19 00:00:00+00:00,335.51
1999-02-20 00:00:00+00:00,309.46
1999-02-21 00:00:00+00:00,318.15
1999-02-22 00:00:00+00:00,360.41
1999-02-23 00:00:00+00:00,398.94
1999-02-24 00:00:00+00:00,428.54
1999-02-25 00:00:00+00:00,449.82
1999-02-26 00:00:00+00:00,442.61
1999-02-27 00:00:00+00:00,416.83
1999-02-28 00:00:00+00:00,394.37
1999-03-01 00:00:00+00:00,370.54
1999-03-02 00:00:00+00:00,341.77
1999-03-03 00:00:00+00:00,313.77
1999-03-04 00:00:00+00:00,289.4
1999-03-05 00:00:00+00:00,267.53
1999-03-06 00:00:00+00:00,243.34
1999-03-07 00:00:00+00:00,221.84
1999-03-08 00:00:00+00:00,204.59
1999-03-09 00:00:00+00:00,193.09
1999-03-10 00:00:00+00:00,194.88
1999-03-11 00:00:00+00:00,218.28
1999-03-12 00:00:00+00:00,238.33
1999-03-13 00:00:00+00:00,235.59
1999-03-14 00:00:00+00:00,212.8
1999-03-15 00:00:00+00:00,189.11
1999-03-16 00:00:00+00:00,171.98
1999-03-17 00:00:00+00:00,160.81
1999-03-18 00:00:00+00:00,150.71
1999-03-19 00:00:00+00:00,138.96
1999-03-20 00:00:00+00:00,125.47
1999-03-21 00:00:00+00:00,124.6
1999-03-22 00:00:00+00:00,142.88
1999-03-23 00:00:00+00:00,168.82
1999-03-24 00:00:00+00:00,176.01
1999-03-25 00:00:00+00:00,164.58
1999-03-26 00:00:00+00:00,148.97
1999-03-27 00:00:00+00:00,144.55
1999-03-28 00:00:00+00:00,178.06
1999-03-29 00:00:00+00:00,203.17
1999-03-30 00:00:00+00:00,221.33
1999-03-31 00:00:00+00:00,276.97
1999-04-01 00:00:00+00:00,330.89
1999-04-02 00:00:00+00:00,326.34
1999-04-03 00:00:00+00:00,301.69
1999-04-04 00:00:00+00:00,285.42
1999-04-05 00:00:00+00:00,273.79
1999-04-06 00:00:00+00:00,254.27
1999-04-07 00:00:00+00:00,247.31
1999-04-08 00:00:00+00:00,249.61
1999-04-09 00:00:00+00:00,240.55
1999-04-10 00:00:00+00:00,225.46
1999-04-11 00:00:00+00:00,212.3
1999-04-12 00:00:00+00:00,212.8
1999-04-13 00:00:00+00:00,241.1
1999-04-14 00:00:00+00:00,267.53
1999-04-15 00:00:00+00:00,308.03
1999-04-16 00:00:00+00:00,422.64
1999-04-17 00:00:00+00:00,456.09
1999-04-18 00:00:00+00:00,416.83
1999-04-19 00:00:00+00:00,361.24
1999-04-20 00:00:00+00:00,313.77
1999-04-21 00:00:00+00:00,273.16
1999-04-22 00:00:00+00:00,237.78
1999-04-23 00:00:00+00:00,207.93
1999-04-24 00:00:00+00:00,183.08
1999-04-25 00:00:00+00:00,160.81
1999-04-26 00:00:00+00:00,141.23
1999-04-27 00:00:00+00:00,125.18
1999-04-28 00:00:00+00:00,112.76
1999-04-29 00:00:00+00:00,103.71
1999-04-30 00:00:00+00:00,105.66
1999-05-01 00:00:00+00:00,121.18
1999-05-02 00:00:00+00:00,139.93
1999-05-03 00:00:00+00:00,128.42
1999-05-04 00:00:00+00:00,109.15
1999-05-05 00:00:00+00:00,92.76
1999-05-06 00:00:00+00:00,88.74
1999-05-07 00:00:00+00:00,110.43
1999-05-08 00:00:00+00:00,139.93
1999-05-09 00:00:00+00:00,128.72
1999-05-10 00:00:00+00:00,110.43
1999-05-11 00:00:00+00:00,97.86
1999-05-12 00:00:00+00:00,90.83
1999-05-13 00:00:00+00:00,84.31
1999-05-14 00:00:00+00:00,76.27
1999-05-15 00:00:00+00:00,67.87
1999-05-16 00:00:00+00:00,60.94
1999-05-17 00:00:00+00:00,55.75
1999-05-18 00:00:00+00:00,52.33
1999-05-19 00:00:00+00:00,51.48
1999-05-20 00:00:00+00:00,51.97
1999-05-21 00:00:00+00:00,50.52
1999-05-22 00:00:00+00:00,47.42
1999-05-23 00:00:00+00:00,45.03
1999-05-24 00:00:00+00:00,43.46
1999-05-25 00:00:00+00:00,42.35
1999-05-26 00:00:00+00:00,41.85
1999-05-27 00:00:00+00:00,42.75
1999-05-28 00:00:00+00:00,48.2
1999-05-29 00:00:00+00:00,55.62
1999-05-30 00:00:00+00:00,65.37
1999-05-31 00:00:00+00:00,78.07
1999-06-01 00:00:00+00:00,74.34
1999-06-02 00:00:00+00:00,64.92
1999-06-03 00:00:00+00:00,57.34
1999-06-04 00:00:00+00:00,51.84
1999-06-05 00:00:00+00:00,48.09
1999-06-06 00:00:00+00:00,45.56
1999-06-07 00:00:00+00:00,43.67
1999-06-08 00:00:00+00:00,43.98
1999-06-09 00:00:00+00:00,53.95
1999-06-10 00:00:00+00:00,92.11
1999-06-11 00:00:00+00:00,147.59
1999-06-12 00:00:00+00:00,183.5
1999-06-13 00:00:00+00:00,173.98
1999-06-14 00:00:00+00:00,163.82
1999-06-15 00:00:00+00:00,148.97
1999-06-16 00:00:00+00:00,131.43
1999-06-17 00:00:00+00:00,114.08
1999-06-18 00:00:00+00:00,146.23
1999-06-19 00:00:00+00:00,236.14
1999-06-20 00:00:00+00:00,362.92
1999-06-21 00:00:00+00:00,463.52
1999-06-22 00:00:00+00:00,461.38
1999-06-23 00:00:00+00:00,407.32
1999-06-24 00:00:00+00:00,348.95
1999-06-25 00:00:00+00:00,310.17
1999-06-26 00:00:00+00:00,280.84
1999-06-27 00:00:00+00:00,246.17
1999-06-28 00:00:00+00:00,214.77
1999-06-29 00:00:00+00:00,185.21
1999-06-30 00:00:00+00:00,159.32
1999-07-01 00:00:00+00:00,137.68
1999-07-02 00:00:00+00:00,190.87
1999-07-03 00:00:00+00:00,612.76
1999-07-04 00:00:00+00:00,1329.45
1999-07-05 00:00:00+00:00,1308.18
1999-07-06 00:00:00+00:00,1038.92
1999-07-07 00:00:00+00:00,932.25
1999-07-08 00:00:00+00:00,854.07
1999-07-09 00:00:00+00:00,748.89
1999-07-10 00:00:00+00:00,647.63
1999-07-11 00:00:00+00:00,575.77
1999-07-12 00:00:00+00:00,519.0
1999-07-13 00:00:00+00:00,466.74
1999-07-14 00:00:00+00:00,414.91
1999-07-15 00:00:00+00:00,367.98
1999-07-16 00:00:00+00:00,324.84
1999-07-17 00:00:00+00:00,287.4
1999-07-18 00:00:00+00:00,275.06
1999-07-19 00:00:00+00:00,307.32
1999-07-20 00:00:00+00:00,327.1
1999-07-21 00:00:00+00:00,314.5
1999-07-22 00:00:00+00:00,290.07
1999-07-23 00:00:00+00:00,255.45
1999-07-24 00:00:00+00:00,222.36
1999-07-25 00:00:00+00:00,193.54
1999-07-26 00:00:00+00:00,166.88
1999-07-27 00:00:00+00:00,144.88
1999-07-28 00:00:00+00:00,138.64
1999-07-29 00:00:00+00:00,147.25
1999-07-30 00:00:00+00:00,148.28
1999-07-31 00:00:00+00:00,145.22
1999-08-01 00:00:00+00:00,136.4
1999-08-02 00:00:00+00:00,118.12
1999-08-03 00:00:00+00:00,100.16
1999-08-04 00:00:00+00:00,84.9
1999-08-05 00:00:00+00:00,71.95
1999-08-06 00:00:00+00:00,61.66
1999-08-07 00:00:00+00:00,53.95
1999-08-08 00:00:00+00:00,48.2
1999-08-09 00:00:00+00:00,44.39
1999-08-10 00:00:00+00:00,41.66
1999-08-11 00:00:00+00:00,39.46
1999-08-12 00:00:00+00:00,37.9
1999-08-13 00:00:00+00:00,45.24
1999-08-14 00:00:00+00:00,127.23
1999-08-15 00:00:00+00:00,202.7
1999-08-16 00:00:00+00:00,191.31
1999-08-17 00:00:00+00:00,162.68
1999-08-18 00:00:00+00:00,139.28
1999-08-19 00:00:00+00:00,119.78
1999-08-20 00:00:00+00:00,100.39
1999-08-21 00:00:00+00:00,85.3
1999-08-22 00:00:00+00:00,73.82
1999-08-23 00:00:00+00:00,64.61
1999-08-24 00:00:00+00:00,56.41
1999-08-25 00:00:00+00:00,49.35
1999-08-26 00:00:00+00:00,43.98
1999-08-27 00:00:00+00:00,43.36
1999-08-28 00:00:00+00:00,68.02
1999-08-29 00:00:00+00:00,117.85
1999-08-30 00:00:00+00:00,132.66
1999-08-31 00:00:00+00:00,114.88
1999-09-01 00:00:00+00:00,94.5
1999-09-02 00:00:00+00:00,77.52
1999-09-03 00:00:00+00:00,64.61
1999-09-04 00:00:00+00:00,55.36
1999-09-05 00:00:00+00:00,48.77
1999-09-06 00:00:00+00:00,44.08
1999-09-07 00:00:00+00:00,41.27
1999-09-08 00:00:00+00:00,42.25
1999-09-09 00:00:00+00:00,466.74
1999-09-10 00:00:00+00:00,880.05
1999-09-11 00:00:00+00:00,713.5
1999-09-12 00:00:00+00:00,577.1
1999-09-13 00:00:00+00:00,501.34
1999-09-14 00:00:00+00:00,646.14
1999-09-15 00:00:00+00:00,782.43
1999-09-16 00:00:00+00:00,748.89
1999-09-17 00:00:00+00:00,640.21
1999-09-18 00:00:00+00:00,537.27
1999-09-19 00:00:00+00:00,459.26
1999-09-20 00:00:00+00:00,396.19
1999-09-21 00:00:00+00:00,344.14
1999-09-22 00:00:00+00:00,299.61
1999-09-23 00:00:00+00:00,262.03
1999-09-24 00:00:00+00:00,231.81
1999-09-25 00:00:00+00:00,201.3
1999-09-26 00:00:00+00:00,172.38
1999-09-27 00:00:00+00:00,146.23
1999-09-28 00:00:00+00:00,124.31
1999-09-29 00:00:00+00:00,160.44
1999-09-30 00:00:00+00:00,216.27
1999-10-01 00:00:00+00:00,269.4
1999-10-02 00:00:00+00:00,710.21
1999-10-03 00:00:00+00:00,932.25
1999-10-04 00:00:00+00:00,759.33
1999-10-05 00:00:00+00:00,602.95
1999-10-06 00:00:00+00:00,501.34
1999-10-07 00:00:00+00:00,482.06
1999-10-08 00:00:00+00:00,504.82
1999-10-09 00:00:00+00:00,484.29
1999-10-10 00:00:00+00:00,428.54
1999-10-11 00:00:00+00:00,369.68
1999-10-12 00:00:00+00:00,321.85
1999-10-13 00:00:00+00:00,280.19
1999-10-14 00:00:00+00:00,244.47
1999-10-15 00:00:00+00:00,228.61
1999-10-16 00:00:00+00:00,930.11
1999-10-17 00:00:00+00:00,1296.18
1999-10-18 00:00:00+00:00,1055.82
1999-10-19 00:00:00+00:00,850.14
1999-10-20 00:00:00+00:00,706.95
1999-10-21 00:00:00+00:00,600.17
1999-10-22 00:00:00+00:00,522.6
1999-10-23 00:00:00+00:00,473.24
1999-10-24 00:00:00+00:00,434.51
1999-10-25 00:00:00+00:00,388.94
1999-10-26 00:00:00+00:00,353.81
1999-10-27 00:00:00+00:00,331.66
1999-10-28 00:00:00+00:00,321.11
1999-10-29 00:00:00+00:00,313.05
1999-10-30 00:00:00+00:00,299.61
1999-10-31 00:00:00+00:00,284.76
1999-11-01 00:00:00+00:00,270.02
1999-11-02 00:00:00+00:00,255.45
1999-11-03 00:00:00+00:00,247.31
1999-11-04 00:00:00+00:00,250.77
1999-11-05 00:00:00+00:00,278.25
1999-11-06 00:00:00+00:00,310.89
1999-11-07 00:00:00+00:00,301.0
1999-11-08 00:00:00+00:00,269.4
1999-11-09 00:00:00+00:00,260.82
1999-11-10 00:00:00+00:00,276.33
1999-11-11 00:00:00+00:00,275.69
1999-11-12 00:00:00+00:00,253.1
1999-11-13 00:00:00+00:00,234.5
1999-11-14 00:00:00+00:00,230.74
1999-11-15 00:00:00+00:00,233.96
1999-11-16 00:00:00+00:00,228.61
1999-11-17 00:00:00+00:00,208.41
1999-11-18 00:00:00+00:00,184.35
1999-11-19 00:00:00+00:00,160.44
1999-11-20 00:00:00+00:00,138.96
1999-11-21 00:00:00+00:00,120.62
1999-11-22 00:00:00+00:00,108.4
1999-11-23 00:00:00+00:00,143.54
1999-11-24 00:00:00+00:00,192.2
1999-11-25 00:00:00+00:00,210.35
1999-11-26 00:00:00+00:00,192.64
1999-11-27 00:00:00+00:00,170.4
1999-11-28 00:00:00+00:00,156.76
1999-11-29 00:00:00+00:00,141.56
1999-11-30 00:00:00+00:00,123.74
1999-12-01 00:00:00+00:00,106.89
1999-12-02 00:00:00+00:00,96.5
1999-12-03 00:00:00+00:00,112.76
1999-12-04 00:00:00+00:00,132.35
1999-12-05 00:00:00+00:00,145.55
1999-12-06 00:00:00+00:00,145.22
1999-12-07 00:00:00+00:00,183.08
1999-12-08 00:00:00+00:00,235.05
1999-12-09 00:00:00+00:00,240.55
1999-12-10 00:00:00+00:00,237.78
1999-12-11 00:00:00+00:00,230.21
1999-12-12 00:00:00+00:00,214.77
1999-12-13 00:00:00+00:00,197.61
1999-12-14 00:00:00+00:00,186.93
1999-12-15 00:00:00+00:00,183.5
1999-12-16 00:00:00+00:00,164.2
1999-12-17 00:00:00+00:00,141.56
1999-12-18 00:00:00+00:00,121.74
1999-12-19 00:00:00+00:00,104.68
1999-12-20 00:00:00+00:00,90.83
1999-12-21 00:00:00+00:00,81.79
1999-12-22 00:00:00+00:00,93.62
1999-12-23 00:00:00+00:00,111.72
1999-12-24 00:00:00+00:00,127.23
1999-12-25 00:00:00+00:00,120.9
1999-12-26 00:00:00+00:00,105.17
1999-12-27 00:00:00+00:00,91.47
1999-12-28 00:00:00+00:00,81.6
1999-12-29 00:00:00+00:00,77.89
1999-12-30 00:00:00+00:00,72.28
1999-12-31 00:00:00+00:00,77.52
2000-01-01 00:00:00+00:00,127.53
2000-01-02 00:00:00+00:00,184.35
2000-01-03 00:00:00+00:00,181.81
2000-01-04 00:00:00+00:00,163.44
2000-01-05 00:00:00+00:00,143.88
2000-01-06 00:00:00+00:00,134.52
2000-01-07 00:00:00+00:00,137.68
2000-01-08 00:00:00+00:00,154.6
2000-01-09 00:00:00+00:00,171.58
2000-01-10 00:00:00+00:00,189.55
2000-01-11 00:00:00+00:00,213.29
2000-01-12 00:00:00+00:00,258.42
2000-01-13 00:00:00+00:00,301.69
2000-01-14 00:00:00+00:00,371.39
2000-01-15 00:00:00+00:00,489.91
2000-01-16 00:00:00+00:00,570.48
2000-01-17 00:00:00+00:00,557.47
2000-01-18 00:00:00+00:00,565.24
2000-01-19 00:00:00+00:00,578.43
2000-01-20 00:00:00+00:00,557.47
2000-01-21 00:00:00+00:00,500.19
2000-01-22 00:00:00+00:00,440.57
2000-01-23 00:00:00+00:00,397.11
2000-01-24 00:00:00+00:00,387.15
2000-01-25 00:00:00+00:00,403.58
2000-01-26 00:00:00+00:00,435.52
2000-01-27 00:00:00+00:00,426.56
2000-01-28 00:00:00+00:00,386.26
2000-01-29 00:00:00+00:00,342.56
2000-01-30 00:00:00+00:00,301.69
2000-01-31 00:00:00+00:00,337.06
2000-02-01 00:00:00+00:00,412.05
2000-02-02 00:00:00+00:00,445.68
2000-02-03 00:00:00+00:00,423.62
2000-02-04 00:00:00+00:00,412.05
2000-02-05 00:00:00+00:00,410.15
2000-02-06 00:00:00+00:00,390.74
2000-02-07 00:00:00+00:00,346.54
2000-02-08 00:00:00+00:00,308.03
2000-02-09 00:00:00+00:00,275.69
2000-02-10 00:00:00+00:00,254.86
2000-02-11 00:00:00+00:00,248.46
2000-02-12 00:00:00+00:00,242.22
2000-02-13 00:00:00+00:00,242.78
2000-02-14 00:00:00+00:00,283.45
2000-02-15 00:00:00+00:00,1105.62
2000-02-16 00:00:00+00:00,1299.17
2000-02-17 00:00:00+00:00,1036.53
2000-02-18 00:00:00+00:00,826.94
2000-02-19 00:00:00+00:00,686.07
2000-02-20 00:00:00+00:00,585.14
2000-02-21 00:00:00+00:00,507.16
2000-02-22 00:00:00+00:00,480.95
2000-02-23 00:00:00+00:00,494.45
2000-02-24 00:00:00+00:00,502.5
2000-02-25 00:00:00+00:00,467.81
2000-02-26 00:00:00+00:00,413.95
2000-02-27 00:00:00+00:00,366.28
2000-02-28 00:00:00+00:00,334.74
2000-02-29 00:00:00+00:00,330.13
2000-03-01 00:00:00+00:00,343.35
2000-03-02 00:00:00+00:00,344.14
2000-03-03 00:00:00+00:00,326.34
2000-03-04 00:00:00+00:00,301.69
2000-03-05 00:00:00+00:00,279.54
2000-03-06 00:00:00+00:00,285.42
2000-03-07 00:00:00+00:00,309.46
2000-03-08 00:00:00+00:00,314.5
2000-03-09 00:00:00+00:00,290.74
2000-03-10 00:00:00+00:00,258.42
2000-03-11 00:00:00+00:00,230.21
2000-03-12 00:00:00+00:00,207.93
2000-03-13 00:00:00+00:00,197.15
2000-03-14 00:00:00+00:00,190.87
2000-03-15 00:00:00+00:00,177.24
2000-03-16 00:00:00+00:00,163.06
2000-03-17 00:00:00+00:00,155.31
2000-03-18 00:00:00+00:00,169.61
2000-03-19 00:00:00+00:00,192.64
2000-03-20 00:00:00+00:00,201.3
2000-03-21 00:00:00+00:00,182.65
2000-03-22 00:00:00+00:00,160.06
2000-03-23 00:00:00+00:00,138.32
2000-03-24 00:00:00+00:00,120.34
2000-03-25 00:00:00+00:00,106.65
2000-03-26 00:00:00+00:00,97.86
2000-03-27 00:00:00+00:00,90.83
2000-03-28 00:00:00+00:00,101.57
2000-03-29 00:00:00+00:00,139.28
2000-03-30 00:00:00+00:00,166.49
2000-03-31 00:00:00+00:00,156.4
2000-04-01 00:00:00+00:00,137.36
2000-04-02 00:00:00+00:00,121.74
2000-04-03 00:00:00+00:00,112.24
2000-04-04 00:00:00+00:00,99.93
2000-04-05 00:00:00+00:00,86.1
2000-04-06 00:00:00+00:00,73.82
2000-04-07 00:00:00+00:00,63.71
2000-04-08 00:00:00+00:00,55.89
2000-04-09 00:00:00+00:00,49.93
2000-04-10 00:00:00+00:00,45.45
2000-04-11 00:00:00+00:00,42.35
2000-04-12 00:00:00+00:00,41.17
2000-04-13 00:00:00+00:00,43.57
2000-04-14 00:00:00+00:00,52.09
2000-04-15 00:00:00+00:00,59.26
2000-04-16 00:00:00+00:00,56.02
2000-04-17 00:00:00+00:00,53.95
2000-04-18 00:00:00+00:00,72.45
2000-04-19 00:00:00+00:00,130.83
2000-04-20 00:00:00+00:00,174.39
2000-04-21 00:00:00+00:00,184.35
2000-04-22 00:00:00+00:00,162.31
2000-04-23 00:00:00+00:00,136.72
2000-04-24 00:00:00+00:00,113.82
2000-04-25 00:00:00+00:00,93.62
2000-04-26 00:00:00+00:00,76.45
2000-04-27 00:00:00+00:00,63.42
2000-04-28 00:00:00+00:00,53.7
2000-04-29 00:00:00+00:00,46.75
2000-04-30 00:00:00+00:00,42.45
2000-05-01 00:00:00+00:00,40.02
2000-05-02 00:00:00+00:00,38.26
2000-05-03 00:00:00+00:00,37.99
2000-05-04 00:00:00+00:00,40.88
2000-05-05 00:00:00+00:00,46.1
2000-05-06 00:00:00+00:00,48.66
2000-05-07 00:00:00+00:00,47.42
2000-05-08 00:00:00+00:00,43.67
2000-05-09 00:00:00+00:00,38.99
2000-05-10 00:00:00+00:00,35.48
2000-05-11 00:00:00+00:00,33.51
2000-05-12 00:00:00+00:00,32.19
2000-05-13 00:00:00+00:00,31.28
2000-05-14 00:00:00+00:00,30.55
2000-05-15 00:00:00+00:00,29.9
2000-05-16 00:00:00+00:00,30.05
2000-05-17 00:00:00+00:00,31.06
2000-05-18 00:00:00+00:00,32.5
2000-05-19 00:00:00+00:00,31.14
2000-05-20 00:00:00+00:00,29.13
2000-05-21 00:00:00+00:00,27.84
2000-05-22 00:00:00+00:00,26.99
2000-05-23 00:00:00+00:00,26.29
2000-05-24 00:00:00+00:00,25.55
2000-05-25 00:00:00+00:00,24.82
2000-05-26 00:00:00+00:00,24.06
2000-05-27 00:00:00+00:00,23.38
2000-05-28 00:00:00+00:00,22.77
2000-05-29 00:00:00+00:00,22.23
2000-05-30 00:00:00+00:00,22.01
2000-05-31 00:00:00+00:00,21.65
2000-06-01 00:00:00+00:00,20.98
2000-06-02 00:00:00+00:00,20.48
2000-06-03 00:00:00+00:00,19.99
2000-06-04 00:00:00+00:00,19.32
2000-06-05 00:00:00+00:00,19.18
2000-06-06 00:00:00+00:00,19.61
2000-06-07 00:00:00+00:00,21.34
2000-06-08 00:00:00+00:00,22.71
2000-06-09 00:00:00+00:00,21.59
2000-06-10 00:00:00+00:00,19.46
2000-06-11 00:00:00+00:00,17.88
2000-06-12 00:00:00+00:00,16.82
2000-06-13 00:00:00+00:00,16.22
2000-06-14 00:00:00+00:00,15.67
2000-06-15 00:00:00+00:00,15.07
2000-06-16 00:00:00+00:00,14.49
2000-06-17 00:00:00+00:00,91.26
2000-06-18 00:00:00+00:00,930.11
2000-06-19 00:00:00+00:00,1163.13
2000-06-20 00:00:00+00:00,880.05
2000-06-21 00:00:00+00:00,678.2
2000-06-22 00:00:00+00:00,542.25
2000-06-23 00:00:00+00:00,445.68
2000-06-24 00:00:00+00:00,373.11
2000-06-25 00:00:00+00:00,315.96
2000-06-26 00:00:00+00:00,713.5
2000-06-27 00:00:00+00:00,932.25
2000-06-28 00:00:00+00:00,768.13
2000-06-29 00:00:00+00:00,615.59
2000-06-30 00:00:00+00:00,520.19
2000-07-01 00:00:00+00:00,479.84
2000-07-02 00:00:00+00:00,441.59
2000-07-03 00:00:00+00:00,394.37
2000-07-04 00:00:00+00:00,353.0
2000-07-05 00:00:00+00:00,306.61
2000-07-06 00:00:00+00:00,264.46
2000-07-07 00:00:00+00:00,228.09
2000-07-08 00:00:00+00:00,195.34
2000-07-09 00:00:00+00:00,165.72
2000-07-10 00:00:00+00:00,144.88
2000-07-11 00:00:00+00:00,147.94
2000-07-12 00:00:00+00:00,161.93
2000-07-13 00:00:00+00:00,157.49
2000-07-14 00:00:00+00:00,140.58
2000-07-15 00:00:00+00:00,120.9
2000-07-16 00:00:00+00:00,104.2
2000-07-17 00:00:00+00:00,91.26
2000-07-18 00:00:00+00:00,75.91
2000-07-19 00:00:00+00:00,61.52
2000-07-20 00:00:00+00:00,49.82
2000-07-21 00:00:00+00:00,40.98
2000-07-22 00:00:00+00:00,108.14
2000-07-23 00:00:00+00:00,300.3
2000-07-24 00:00:00+00:00,311.61
2000-07-25 00:00:00+00:00,250.77
2000-07-26 00:00:00+00:00,198.07
2000-07-27 00:00:00+00:00,157.85
2000-07-28 00:00:00+00:00,125.18
2000-07-29 00:00:00+00:00,98.54
2000-07-30 00:00:00+00:00,79.17
2000-07-31 00:00:00+00:00,68.02
2000-08-01 00:00:00+00:00,68.66
2000-08-02 00:00:00+00:00,62.83
2000-08-03 00:00:00+00:00,53.83
2000-08-04 00:00:00+00:00,47.98
2000-08-05 00:00:00+00:00,45.24
2000-08-06 00:00:00+00:00,40.69
2000-08-07 00:00:00+00:00,35.81
2000-08-08 00:00:00+00:00,31.66
2000-08-09 00:00:00+00:00,30.05
2000-08-10 00:00:00+00:00,32.88
2000-08-11 00:00:00+00:00,44.71
2000-08-12 00:00:00+00:00,57.21
2000-08-13 00:00:00+00:00,51.6
2000-08-14 00:00:00+00:00,40.98
2000-08-15 00:00:00+00:00,36.67
2000-08-16 00:00:00+00:00,42.75
2000-08-17 00:00:00+00:00,61.37
2000-08-18 00:00:00+00:00,65.22
2000-08-19 00:00:00+00:00,59.81
